id,snapshot_time,coin,mark_px,oracle_px,prev_day_px,funding_8h,open_interest,open_interest_usd,day_ntl_vlm,premium
11723385,2026-02-17T07:57:02.642710,HYPE,30.315,30.308,29.83,1.25e-05,22795865.44,691056660.8136,151020364.31666,0.0002309621
11723576,2026-02-17T07:58:02.983622,HYPE,30.279,30.274,29.83,1.25e-05,22798509.32,690316063.70028,151104717.60818,0.0
11723767,2026-02-17T07:59:02.641447,HYPE,30.268,30.264,29.83,1.25e-05,22798693.76,690070862.72768,151149949.4045,6.6085e-06
11723958,2026-02-17T08:00:02.670617,HYPE,30.251,30.246,29.83,1.25e-05,22799001.66,689692599.21666,151160565.36371,0.0
11724149,2026-02-17T08:01:02.731705,HYPE,30.259,30.253,29.83,1.25e-05,22799696.32,689896010.94688,151199544.68474,-0.0001090801
11724340,2026-02-17T08:02:02.780436,HYPE,30.227,30.221,29.83,1.25e-05,22799899.46,689172560.977421,151224966.71761,0.0001952285
11724531,2026-02-17T08:03:02.883393,HYPE,30.236,30.23,29.83,1.25e-05,22795229.66,689236563.999761,151379932.00276,0.0001653986
11724722,2026-02-17T08:04:03.152660,HYPE,30.252,30.247,29.83,1.25e-05,22791460.52,689487263.651041,151482063.91641,0.0001124078
11724913,2026-02-17T08:05:02.639731,HYPE,30.254,30.246,29.929,1.25e-05,22791969.1,689548233.1514,150729119.37347,0.0003802156
11725104,2026-02-17T08:06:02.502550,HYPE,30.261,30.256,29.929,1.25e-05,22792637.12,689727991.88832,150747072.43444,3.30513e-05
11725295,2026-02-17T08:07:02.767718,HYPE,30.246,30.237,29.929,1.25e-05,22802592.76,689687220.61896,150971601.40664,6.61441e-05
11725486,2026-02-17T08:08:02.445554,HYPE,30.258,30.246,29.929,1.25e-05,22802403.9,689955137.2062,150987292.60034,0.0002909476
11725677,2026-02-17T08:09:02.465239,HYPE,30.242,30.233,29.929,1.25e-05,22802351.84,689588724.34528,150990287.44934,0.0001984586
11725868,2026-02-17T08:10:02.479067,HYPE,30.212,30.205,29.929,1.25e-05,22801712.84,688885348.32208,151006685.00389,0.0
11726059,2026-02-17T08:11:02.561975,HYPE,30.24,30.238,29.929,1.25e-05,22795865.52,689346973.3248,151236456.17188,-0.0001289768
11726250,2026-02-17T08:12:02.480189,HYPE,30.216,30.21,29.929,1.25e-05,22795840.98,688799131.05168,151248219.57574,0.0
11726441,2026-02-17T08:13:02.493081,HYPE,30.222,30.218,29.929,1.25e-05,22795730.5,688932567.171,151260650.92168,0.0001323714
11726632,2026-02-17T08:14:02.558960,HYPE,30.243,30.235,29.929,1.25e-05,22794293.08,689367805.61844,151407729.46862,0.0001422193
11726823,2026-02-17T08:15:02.630181,HYPE,30.27,30.261,29.929,1.25e-05,22788447.16,689806295.5332,151612307.61217,0.0001354879
11727014,2026-02-17T08:16:02.891793,HYPE,30.267,30.259,29.929,1.25e-05,22788231.28,689731396.15176,151652275.81747,0.0002313361
11727205,2026-02-17T08:17:02.576139,HYPE,30.277,30.266,29.929,1.25e-05,22788193.7,689958140.6549,151665507.74257,0.0006938479
11727396,2026-02-17T08:18:03.491393,HYPE,30.294,30.282,29.929,1.25e-05,22788127.42,690343532.06148,151683746.62837,0.0003401361
11727587,2026-02-17T08:19:02.632116,HYPE,30.283,30.271,29.929,1.25e-05,22788061.82,690090876.09506,151694108.65477,9.91048e-05
11727778,2026-02-17T08:20:03.756893,HYPE,30.226,30.215,29.869,1.25e-05,22787235.0,688766965.11,150725553.95757,0.0001489326
11727969,2026-02-17T08:21:02.856464,HYPE,30.233,30.223,29.869,1.25e-05,22786885.44,688915907.50752,150776524.70247,0.0
11728160,2026-02-17T08:22:02.833188,HYPE,30.217,30.209,29.869,1.25e-05,22785773.0,688517702.741,150824702.13177,0.0001622033
11728351,2026-02-17T08:23:02.823375,HYPE,30.232,30.228,29.869,1.25e-05,22785557.64,688852978.57248,150872869.26927,0.0
11728542,2026-02-17T08:24:02.694653,HYPE,30.23,30.221,29.869,1.25e-05,22795071.5,689095011.445,151112123.34927,0.0002283181
11728733,2026-02-17T08:25:03.385570,HYPE,30.243,30.235,29.869,1.25e-05,22795257.36,689396968.33848,151127976.65637,0.000264594
11728924,2026-02-17T08:26:02.748470,HYPE,30.204,30.197,29.869,1.25e-05,22797386.86,688572272.71944,151193160.98247,0.0
11729115,2026-02-17T08:27:02.558330,HYPE,30.206,30.203,29.869,1.25e-05,22795886.78,688572556.07668,151421604.13197,-0.0002085886
11729306,2026-02-17T08:28:03.543387,HYPE,30.18,30.176,29.869,1.25e-05,22795976.36,687982566.544801,151461230.89167,0.0
11729497,2026-02-17T08:29:03.759492,HYPE,30.154,30.153,29.869,1.25e-05,22794844.56,687355742.86224,151505612.46297,0.0
11729688,2026-02-17T08:30:04.296217,HYPE,30.145,30.145,29.869,1.25e-05,22789902.16,687001600.6132,151649449.99017,-6.6346e-05
11729879,2026-02-17T08:31:02.550790,HYPE,30.135,30.133,29.869,1.25e-05,22787948.98,686714842.5123,151731279.20067,0.0
11730070,2026-02-17T08:32:02.522817,HYPE,30.114,30.115,29.869,1.25e-05,22786749.36,686200170.22704,151789450.30917,2.65648e-05
11730261,2026-02-17T08:33:02.616012,HYPE,30.135,30.134,29.869,1.25e-05,22786555.48,686672849.3898,151805467.19517,0.0
11730452,2026-02-17T08:34:03.342454,HYPE,30.136,30.137,29.869,1.25e-05,22786124.26,686682640.69936,151826330.090669,-0.000202409
11730643,2026-02-17T08:35:02.866230,HYPE,30.127,30.124,29.547,1.25e-05,22784510.62,686428951.44874,147649349.87432,8.63099e-05
11730834,2026-02-17T08:36:02.652629,HYPE,30.122,30.115,29.547,1.25e-05,22784216.48,686306168.81056,147677052.59882,0.0001062593
11731025,2026-02-17T08:37:03.030868,HYPE,30.121,30.122,29.547,1.25e-05,22782907.88,686243968.253481,147738264.93782,0.0007071244
11731216,2026-02-17T08:38:02.480150,HYPE,30.18,30.176,29.547,1.25e-05,22783042.66,687592227.478801,147783232.45682,0.0
11731407,2026-02-17T08:39:02.887516,HYPE,30.178,30.172,29.547,1.25e-05,22784130.1,687579478.157801,147828007.92032,0.0001325732
11731598,2026-02-17T08:40:02.846220,HYPE,30.198,30.188,29.547,1.25e-05,22782014.22,687971265.41556,147958225.46882,0.0001722539
11731789,2026-02-17T08:41:02.850269,HYPE,30.216,30.208,29.547,1.25e-05,22782561.3,688397872.2408,147993693.62732,0.000321107
11731980,2026-02-17T08:42:02.498997,HYPE,30.23,30.221,29.547,1.25e-05,22782872.16,688726225.3968,148096563.31682,0.0004996526
11732171,2026-02-17T08:43:02.524970,HYPE,30.151,30.142,29.547,1.25e-05,22790074.26,687143529.013261,148431985.68482,0.0
11732362,2026-02-17T08:44:03.094214,HYPE,30.141,30.139,29.547,1.25e-05,22797074.04,687126608.63964,148645192.61582,0.0002256213
11732553,2026-02-17T08:45:02.615578,HYPE,30.155,30.16,29.547,1.25e-05,22797086.54,687446144.6137,148697138.36132,0.0
11732744,2026-02-17T08:46:02.715517,HYPE,30.094,30.087,29.547,1.25e-05,22797989.92,686082708.65248,148820692.61984,4.3208e-05
11732935,2026-02-17T08:47:03.063653,HYPE,30.101,30.096,29.547,1.25e-05,22802132.26,686366983.15826,148965256.262,2.99043e-05
11733126,2026-02-17T08:48:03.403493,HYPE,30.044,30.031,29.547,1.25e-05,22803375.5,685104613.522,149255782.1816,0.0
11733317,2026-02-17T08:49:03.211352,HYPE,30.027,30.014,29.547,1.25e-05,22803396.34,684717581.90118,149366253.259521,0.0003731592
11733508,2026-02-17T08:50:02.651163,HYPE,30.067,30.057,29.647,1.25e-05,22804702.58,685668992.47286,147827694.78233,0.0007519047
11733699,2026-02-17T08:51:03.287427,HYPE,30.081,30.073,29.647,1.25e-05,22805026.64,685998006.35784,147887969.69045,0.0
11733890,2026-02-17T08:52:02.801410,HYPE,30.084,30.07,29.647,1.25e-05,22806231.74,686102675.66616,147952259.56841,0.0005952777
11734081,2026-02-17T08:53:02.501523,HYPE,30.092,30.083,29.647,1.25e-05,22815304.56,686558144.81952,148144699.17773,0.000219393
11734272,2026-02-17T08:54:02.492079,HYPE,30.102,30.089,29.647,1.25e-05,22816669.32,686827379.870641,148188188.35157,0.0001994084
11734463,2026-02-17T08:55:02.462157,HYPE,30.114,30.101,29.647,1.25e-05,22816788.02,687104754.43428,148225760.91821,0.0008969802
11734654,2026-02-17T08:56:02.870115,HYPE,30.143,30.129,29.647,1.25e-05,22817279.1,687781243.9113,148259618.86877,0.0
11734845,2026-02-17T08:57:03.064830,HYPE,30.138,30.125,29.647,1.25e-05,22817680.86,687679265.75868,148322512.82549,0.0
11735036,2026-02-17T08:58:02.480311,HYPE,30.129,30.122,29.647,1.25e-05,22818003.42,687483625.04118,148362618.19457,0.0002091495
11735227,2026-02-17T08:59:02.875484,HYPE,30.125,30.108,29.647,1.25e-05,22818039.42,687393437.527501,148440942.67493,9.9641e-06
11735418,2026-02-17T09:00:02.812580,HYPE,30.115,30.101,29.647,1.25e-05,22817612.8,687152409.472,148493730.45137,0.0002192618
11735609,2026-02-17T09:01:02.547986,HYPE,30.148,30.132,29.647,1.25e-05,22818711.62,687938517.91976,148551062.58173,0.0009159697
11735800,2026-02-17T09:02:02.666864,HYPE,30.151,30.134,29.647,1.25e-05,22819606.36,688033951.36036,148601225.89945,0.000298666
11735991,2026-02-17T09:03:02.529375,HYPE,30.184,30.169,29.647,1.25e-05,22808090.66,688439408.48144,149021295.01037,0.0001093838
11736182,2026-02-17T09:04:03.527047,HYPE,30.198,30.183,29.647,1.25e-05,22808399.44,688768046.28912,149094086.28585,0.0002716761
11736373,2026-02-17T09:05:02.613313,HYPE,30.211,30.195,29.8,1.25e-05,22810440.26,689126210.69486,147172301.02762,0.0001788376
11736564,2026-02-17T09:06:02.882248,HYPE,30.192,30.179,29.8,1.25e-05,22810887.1,688706303.3232,147218307.43386,0.0008151364
11736755,2026-02-17T09:07:02.535461,HYPE,30.185,30.171,29.8,1.25e-05,22822273.88,688890337.0678,147605178.47334,0.0008816413
11736946,2026-02-17T09:08:02.512046,HYPE,30.175,30.162,29.8,1.25e-05,22822322.76,688663589.283001,147624824.34478,0.0
11737137,2026-02-17T09:09:02.521350,HYPE,30.202,30.188,29.8,1.25e-05,22821950.08,689268536.316161,147657694.45298,3.31257e-05
11737328,2026-02-17T09:10:02.666136,HYPE,30.174,30.16,29.8,1.25e-05,22822824.46,688655905.25604,147688599.49218,0.000331565
11737519,2026-02-17T09:11:02.521774,HYPE,30.192,30.179,29.8,1.25e-05,22822866.06,689067972.08352,147708725.41266,0.0006627125
11737710,2026-02-17T09:12:03.198775,HYPE,30.205,30.189,29.8,1.25e-05,22822615.36,689357096.9488,147725808.71366,0.0003908708
11737901,2026-02-17T09:13:02.521824,HYPE,30.182,30.167,29.8,1.25e-05,22822800.12,688837753.22184,147751364.8501,0.000331488
11738092,2026-02-17T09:14:02.596197,HYPE,30.157,30.142,29.8,1.25e-05,22822215.84,688249563.08688,147789452.85646,0.0004312919
11738283,2026-02-17T09:15:02.662341,HYPE,30.14,30.122,29.8,1.25e-05,22822080.92,687857518.9288,147813153.24498,0.0001095545
11738474,2026-02-17T09:16:02.623297,HYPE,30.172,30.157,29.8,1.25e-05,22821938.34,688583523.59448,147833637.36388,0.0005504526
11738665,2026-02-17T09:17:02.533641,HYPE,30.174,30.159,29.8,1.25e-05,22821781.4,688624431.9636,147844751.58811,0.0007626248
11738856,2026-02-17T09:18:02.640853,HYPE,30.157,30.141,29.8,1.25e-05,22822266.74,688251098.078181,147899915.25702,6.6355e-06
11739047,2026-02-17T09:19:02.509959,HYPE,30.087,30.07,29.8,1.25e-05,22810837.64,686309672.074681,149526707.503321,0.0
11739238,2026-02-17T09:20:02.783701,HYPE,30.052,30.038,29.86,1.25e-05,22810056.32,685487812.52864,148624595.06164,3.99494e-05
11739429,2026-02-17T09:21:02.662227,HYPE,30.048,30.035,29.86,1.25e-05,22805141.16,685248881.57568,148911266.34263,0.0001032129
11739620,2026-02-17T09:22:02.555704,HYPE,30.051,30.046,29.86,1.25e-05,22804529.64,685298920.21164,148940123.42424,9.65187e-05
11739811,2026-02-17T09:23:02.580826,HYPE,30.09,30.078,29.86,1.25e-05,22803362.9,686153189.661,149005543.01562,9.6416e-05
11740002,2026-02-17T09:24:02.823872,HYPE,30.091,30.078,29.86,1.25e-05,22804171.64,686200328.81924,149089038.478231,0.0
11740193,2026-02-17T09:25:02.857608,HYPE,30.021,30.01,29.86,1.25e-05,22804643.28,684618195.90888,149226468.32152,-9.66345e-05
11740384,2026-02-17T09:26:02.580410,HYPE,30.108,30.096,29.86,1.25e-05,22801551.34,686509107.74472,149349788.62415,0.000132908
11740575,2026-02-17T09:27:02.738124,HYPE,30.103,30.094,29.86,1.25e-05,22801266.26,686386518.22478,149382460.44722,0.0
11740766,2026-02-17T09:28:02.851872,HYPE,30.108,30.099,29.86,1.25e-05,22800996.24,686492394.79392,149393896.53461,0.0002657896
11740957,2026-02-17T09:29:03.312148,HYPE,30.126,30.112,29.86,1.25e-05,22800945.56,686901285.940561,149413271.91328,0.0002258236
11741148,2026-02-17T09:30:03.696795,HYPE,30.098,30.086,29.86,1.25e-05,22800626.88,686253267.83424,149424653.83326,0.0
11741339,2026-02-17T09:31:03.289461,HYPE,30.124,30.113,29.86,1.25e-05,22800521.06,686842896.41144,149457697.13454,0.0003652907
11741530,2026-02-17T09:32:03.649377,HYPE,30.111,30.099,29.86,1.25e-05,22800365.42,686541803.16162,149471608.40862,1.99342e-05
11741721,2026-02-17T09:33:03.283443,HYPE,30.116,30.114,29.86,1.25e-05,22800464.82,686658798.519121,149488845.59166,-0.0003320715
11741912,2026-02-17T09:34:02.508032,HYPE,30.07,30.059,29.86,1.25e-05,22800019.28,685596579.749601,149510109.31854,0.0005356133
11742103,2026-02-17T09:35:02.514097,HYPE,30.071,30.056,29.751,1.25e-05,22799861.0,685614620.131,148519591.5933,0.0004657972
11742294,2026-02-17T09:36:03.695940,HYPE,30.054,30.038,29.751,1.25e-05,22799553.92,685217793.51168,148543965.44082,0.0
11742485,2026-02-17T09:37:02.846752,HYPE,29.977,29.965,29.751,1.25e-05,22800142.4,683479868.7248,148605269.78898,0.0
11742676,2026-02-17T09:38:02.908505,HYPE,29.909,29.898,29.751,1.25e-05,22802306.52,681994185.70668,149055604.96482,0.0004415011
11742867,2026-02-17T09:39:02.562409,HYPE,29.882,29.871,29.751,1.25e-05,22797706.14,681241054.875479,149466304.009619,0.0
11743058,2026-02-17T09:40:02.769910,HYPE,29.867,29.859,29.751,1.25e-05,22794218.42,680794921.55014,149747454.52146,0.0001306139
11743249,2026-02-17T09:41:02.777624,HYPE,29.847,29.831,29.751,1.25e-05,22786721.22,680115268.25334,150160123.95138,3.68744e-05
11743440,2026-02-17T09:42:03.005002,HYPE,29.834,29.826,29.751,1.25e-05,22791148.86,679951135.08924,150843117.76002,6.035e-05
11743631,2026-02-17T09:43:04.252695,HYPE,29.816,29.81,29.751,1.25e-05,22785593.82,679375265.337121,151370071.63362,0.0
11743822,2026-02-17T09:44:03.221107,HYPE,29.815,29.807,29.751,1.25e-05,22782309.54,679254558.935101,151679075.99346,0.0
11744013,2026-02-17T09:45:03.826791,HYPE,29.811,29.804,29.751,1.25e-05,22779809.74,679088908.15914,151966051.15122,0.0002281573
11744204,2026-02-17T09:46:02.744739,HYPE,29.796,29.791,29.751,1.25e-05,22776426.36,678646399.82256,152221675.02066,0.0
11744395,2026-02-17T09:47:04.202057,HYPE,29.783,29.78,29.751,1.25e-05,22763820.86,677974876.673381,152676872.98866,0.0
11744586,2026-02-17T09:48:03.133911,HYPE,29.785,29.781,29.751,1.25e-05,22754264.22,677735759.7927,152932852.76562,0.0
11744777,2026-02-17T09:49:02.749496,HYPE,29.825,29.82,29.751,1.25e-05,22753680.76,678628528.667001,153021687.46146,0.0
11744968,2026-02-17T09:50:02.612037,HYPE,29.829,29.823,29.733,1.25e-05,22754252.24,678736590.06696,152848205.54688,0.0
11745159,2026-02-17T09:51:02.721261,HYPE,29.834,29.828,29.733,1.25e-05,22754732.9,678864701.3386,152884008.82992,-0.0001341022
11745350,2026-02-17T09:52:04.140721,HYPE,29.767,29.762,29.733,1.25e-05,22742799.12,676984901.40504,153965857.10304,0.0
11745541,2026-02-17T09:53:03.085712,HYPE,29.786,29.782,29.733,1.25e-05,22742788.46,677416697.06956,154035565.49568,0.0
11745732,2026-02-17T09:54:03.589871,HYPE,29.802,29.801,29.733,1.25e-05,22744342.64,677826899.35728,154098444.27936,0.0
11745923,2026-02-17T09:55:02.894508,HYPE,29.788,29.787,29.733,1.25e-05,22745109.16,677531311.65808,154166132.28576,0.0002148588
11746114,2026-02-17T09:56:03.177396,HYPE,29.781,29.777,29.733,1.25e-05,22745867.34,677394675.25254,154231268.1312,4.36579e-05
11746305,2026-02-17T09:57:02.772556,HYPE,29.778,29.776,29.733,1.25e-05,22746899.88,677357184.62664,154307436.5136,-4.03009e-05
11746496,2026-02-17T09:58:03.044086,HYPE,29.759,29.759,29.733,1.25e-05,22748994.46,676987326.13514,154415768.02608,-0.0001142512
11746687,2026-02-17T09:59:02.923975,HYPE,29.756,29.756,29.733,1.25e-05,22749404.38,676931276.731281,154475637.096,-3.36067e-05
11746878,2026-02-17T10:00:02.679937,HYPE,29.754,29.753,29.733,1.25e-05,22750029.1,676904365.8414,154524817.23528,-3.36101e-05
11747069,2026-02-17T10:01:03.202689,HYPE,29.761,29.758,29.733,1.25e-05,22751249.0,677099921.489,154613800.4403,-0.0001881847
11747260,2026-02-17T10:02:02.621944,HYPE,29.758,29.756,29.733,1.25e-05,22751784.32,677047597.794559,154764294.08952,0.0
11747451,2026-02-17T10:03:02.515915,HYPE,29.739,29.738,29.733,1.25e-05,22751212.18,676598299.021019,154817430.56796,0.0
11747642,2026-02-17T10:04:02.552871,HYPE,29.745,29.74,29.733,1.25e-05,22751180.78,676733872.301099,154869742.8606,0.000134499
11747833,2026-02-17T10:05:02.616950,HYPE,29.791,29.787,29.817,1.25e-05,22752065.68,677806788.67288,154207908.3069,0.0
11748024,2026-02-17T10:06:03.699253,HYPE,29.807,29.808,29.817,1.25e-05,22751932.72,678166858.58504,154247607.87894,-3.3548e-05
11748215,2026-02-17T10:07:02.696547,HYPE,29.832,29.828,29.817,1.25e-05,22752433.08,678750583.64256,154428182.22708,0.0
11748406,2026-02-17T10:08:03.115234,HYPE,29.833,29.828,29.817,1.25e-05,22752715.98,678781775.83134,154461101.75514,0.0001139869
11748597,2026-02-17T10:09:03.340221,HYPE,29.832,29.822,29.817,1.25e-05,22757499.32,678901719.71424,154657963.14534,6.37114e-05
11748788,2026-02-17T10:10:02.608806,HYPE,29.841,29.828,29.817,1.25e-05,22757385.12,679103129.36592,154824798.88152,-5.36409e-05
11748979,2026-02-17T10:11:02.817806,HYPE,29.828,29.82,29.817,1.25e-05,22757982.62,678825105.589361,154968954.03612,0.0
11749170,2026-02-17T10:12:03.073390,HYPE,29.785,29.778,29.817,1.25e-05,22758118.08,677850547.0128,155030543.9235,0.0
11749361,2026-02-17T10:13:03.120547,HYPE,29.803,29.801,29.817,1.25e-05,22757315.74,678236280.99922,155082452.45436,-0.0002348914
11749552,2026-02-17T10:14:03.985872,HYPE,29.745,29.741,29.817,1.25e-05,22762837.96,677080615.120201,155282279.42574,0.0
11749743,2026-02-17T10:15:03.533874,HYPE,29.759,29.753,29.817,1.25e-05,22765658.24,677483223.56416,155369498.61396,0.0001344402
11749934,2026-02-17T10:16:03.906466,HYPE,29.763,29.765,29.817,1.25e-05,22772957.42,677791531.69146,155552398.51476,-6.7193e-05
11750125,2026-02-17T10:17:02.811102,HYPE,29.763,29.768,29.817,1.25e-05,22776698.18,677902867.93134,155653234.91796,-0.0003023381
11750316,2026-02-17T10:18:02.764998,HYPE,29.825,29.822,29.817,1.25e-05,22770458.86,679128935.4995,156205339.46196,-4.02387e-05
11750507,2026-02-17T10:19:02.697033,HYPE,29.84,29.838,29.817,1.25e-05,22772077.26,679518785.4384,156279552.27156,-0.0003016288
11750698,2026-02-17T10:20:02.557005,HYPE,29.854,29.852,29.932,1.25e-05,22772213.64,679841666.00856,155913752.10876,5.35977e-05
11750889,2026-02-17T10:21:02.755851,HYPE,29.878,29.872,29.932,1.25e-05,22772294.54,680390616.26612,155971121.94876,0.0
11751080,2026-02-17T10:22:02.903788,HYPE,29.892,29.881,29.932,1.25e-05,22775330.86,680800190.06712,156266916.40956,0.0009035842
11751271,2026-02-17T10:23:02.949081,HYPE,29.931,29.932,29.932,1.25e-05,22775180.12,681683916.171721,156344938.20156,0.0
11751462,2026-02-17T10:24:02.666138,HYPE,29.885,29.878,29.932,1.25e-05,22774793.92,680624716.299201,156439860.10236,0.0003346944
11751653,2026-02-17T10:25:02.948804,HYPE,29.892,29.881,29.932,1.25e-05,22774602.46,680778416.73432,156465462.33276,0.0005789632
11751844,2026-02-17T10:26:02.885105,HYPE,29.916,29.907,29.932,1.25e-05,22775129.58,681340776.51528,156505465.42716,0.0001738723
11752035,2026-02-17T10:27:02.956905,HYPE,29.879,29.872,29.932,1.25e-05,22775214.0,680500619.106,156539664.13116,4.3519e-05
11752226,2026-02-17T10:28:02.726134,HYPE,29.883,29.875,29.932,1.25e-05,22775709.72,680606533.56276,156566238.91836,0.0007866109
11752417,2026-02-17T10:29:02.598274,HYPE,29.901,29.898,29.932,1.25e-05,22775917.12,681022697.80512,156593426.76156,-0.0001672353
11752608,2026-02-17T10:30:02.599480,HYPE,29.885,29.875,29.932,1.25e-05,22775616.2,680649290.137,156631347.96622,0.0
11752799,2026-02-17T10:31:02.640544,HYPE,29.984,29.978,29.932,1.25e-05,22781132.98,683069491.27232,156972944.63412,0.0
11752990,2026-02-17T10:32:02.749277,HYPE,29.939,29.927,29.932,1.25e-05,22780486.72,682024991.91008,157623611.28522,0.0003341464
11753181,2026-02-17T10:33:03.225130,HYPE,29.916,29.906,29.932,1.25e-05,22778716.18,681448073.24088,157704218.54386,0.0
11753372,2026-02-17T10:34:02.808412,HYPE,29.913,29.903,29.932,1.25e-05,22778870.82,681384362.83866,157728034.89522,0.0
11753563,2026-02-17T10:35:03.407065,HYPE,29.867,29.858,29.984,1.25e-05,22778948.68,680338860.22556,156602304.7474,0.0
11753754,2026-02-17T10:36:03.212942,HYPE,29.852,29.843,29.984,1.25e-05,22779591.76,680016373.21952,156637099.76986,0.0
11753945,2026-02-17T10:37:02.905250,HYPE,29.835,29.82,29.984,1.25e-05,22780613.2,679659594.822,156685603.71506,0.0004694836
11754136,2026-02-17T10:38:02.694616,HYPE,29.846,29.83,29.984,1.25e-05,22781252.1,679929250.1766,156724926.15086,0.0002279584
11754327,2026-02-17T10:39:03.593525,HYPE,29.844,29.833,29.984,1.25e-05,22781622.74,679894749.05256,156756216.7827,0.0
11754518,2026-02-17T10:40:02.594286,HYPE,29.823,29.811,29.984,1.25e-05,22781885.28,679424164.70544,156779045.36738,0.0001308242
11754709,2026-02-17T10:41:02.820999,HYPE,29.792,29.782,29.984,1.25e-05,22782116.06,678724801.65952,156809960.43276,0.0002686186
11754900,2026-02-17T10:42:03.745239,HYPE,29.789,29.779,29.984,1.25e-05,22782490.42,678667607.12138,156839744.01828,0.000188052
11755091,2026-02-17T10:43:03.115772,HYPE,29.776,29.764,29.984,1.25e-05,22783187.2,678392182.067201,156872774.74484,0.0002687811
11755282,2026-02-17T10:44:03.396724,HYPE,29.776,29.762,29.984,1.25e-05,22783056.94,678388303.445441,156900376.93758,0.0001377596
11755473,2026-02-17T10:45:03.722647,HYPE,29.779,29.761,29.984,1.25e-05,22782944.42,678453301.88318,156934086.94694,0.0007056215
11755664,2026-02-17T10:46:04.239324,HYPE,29.776,29.756,29.984,1.25e-05,22784339.24,678426485.21024,157027538.5337,0.00040328
11755855,2026-02-17T10:47:04.076423,HYPE,29.758,29.741,29.984,1.25e-05,22784691.6,678026852.6328,157097120.94677,0.0001479439
11756046,2026-02-17T10:48:02.840750,HYPE,29.755,29.745,29.984,1.25e-05,22784414.0,677950238.57,157139721.17822,0.000147924
11756237,2026-02-17T10:49:02.760924,HYPE,29.748,29.735,29.984,1.25e-05,22784907.32,677805422.95536,157173434.75927,0.0001546998
11756428,2026-02-17T10:50:02.814316,HYPE,29.793,29.781,29.8,1.25e-05,22761808.94,678142573.74942,157181101.63448,0.0004365199
11756619,2026-02-17T10:51:02.991561,HYPE,29.818,29.808,29.8,1.25e-05,22762344.52,678727588.89736,157219852.67168,0.0
11756810,2026-02-17T10:52:02.933903,HYPE,29.824,29.811,29.8,1.25e-05,22765444.28,678956610.20672,157343188.00289,0.0
11757001,2026-02-17T10:53:02.564136,HYPE,29.814,29.799,29.8,1.25e-05,22766397.26,678757367.90964,157398327.52439,0.0001275211
11757192,2026-02-17T10:54:02.759755,HYPE,29.83,29.815,29.8,1.25e-05,22768882.38,679195761.3954,157526942.13347,0.001022975
11757383,2026-02-17T10:55:03.390720,HYPE,29.851,29.842,29.8,1.25e-05,22769068.4,679679460.8084,157561457.71685,0.0003183433
11757574,2026-02-17T10:56:02.882870,HYPE,29.864,29.849,29.8,1.25e-05,22769420.18,679985964.25552,157613447.00417,0.0001608094
11757765,2026-02-17T10:57:02.968995,HYPE,29.847,29.832,29.8,1.25e-05,22771297.52,679654917.07944,157670362.66451,0.0002212389
11757956,2026-02-17T10:58:02.717635,HYPE,29.845,29.83,29.8,1.25e-05,22771407.0,679612641.915,157696521.10367,0.0
11758147,2026-02-17T10:59:02.746964,HYPE,29.838,29.825,29.8,1.25e-05,22771373.5,679452242.493,157717472.63279,0.0001911148
11758338,2026-02-17T11:00:02.836226,HYPE,29.85,29.845,29.8,1.25e-05,22770040.26,679685701.761,157779729.03623,0.0
11758529,2026-02-17T11:01:02.804530,HYPE,29.859,29.854,29.8,1.25e-05,22770189.98,679895102.61282,157802198.79227,0.0001306358
11758720,2026-02-17T11:02:02.610892,HYPE,29.878,29.865,29.8,1.25e-05,22771177.3,680357235.3694,157847878.06169,0.0003515821
11758911,2026-02-17T11:03:02.822585,HYPE,29.884,29.874,29.8,1.25e-05,22771532.94,680504490.37896,157870273.78229,6.6948e-06
11759102,2026-02-17T11:04:02.648436,HYPE,29.873,29.862,29.8,1.25e-05,22772010.36,680268265.48428,157894836.53216,4.01849e-05
11759293,2026-02-17T11:05:03.454205,HYPE,29.847,29.836,29.874,1.25e-05,22772465.22,679689769.42134,157195436.58159,0.0002580775
11759484,2026-02-17T11:06:02.623252,HYPE,29.852,29.842,29.874,1.25e-05,22772995.5,679819461.666,157221454.36668,-0.0001675491
11759675,2026-02-17T11:07:02.941611,HYPE,29.816,29.807,29.874,1.25e-05,22775125.32,679063136.54112,157281725.48397,3.3549e-06
11759866,2026-02-17T11:08:02.855759,HYPE,29.815,29.808,29.874,1.25e-05,22775289.2,679045247.498,157337549.10132,3.3548e-06
11760057,2026-02-17T11:09:02.758059,HYPE,29.838,29.829,29.874,1.25e-05,22775578.84,679577721.42792,157356661.88751,0.0001810319
11760248,2026-02-17T11:10:02.738236,HYPE,29.86,29.851,29.874,1.25e-05,22775530.3,680077334.758,157386934.62069,0.0002512479
11760439,2026-02-17T11:11:02.959732,HYPE,29.858,29.849,29.874,1.25e-05,22775974.66,680045051.39828,157404378.02712,0.0003015176
11760630,2026-02-17T11:12:02.691555,HYPE,29.859,29.848,29.874,1.25e-05,22776565.96,680085482.99964,157439424.85206,0.0002981774
11760821,2026-02-17T11:13:02.782327,HYPE,29.854,29.846,29.874,1.25e-05,22776610.5,679972929.867,157485099.04647,3.01548e-05
11761012,2026-02-17T11:14:03.108617,HYPE,29.853,29.846,29.874,1.25e-05,22777518.86,679977270.52758,157523109.37872,0.0
